date,trap,latitude,longitude,year,month,week,dayofyear,nummosquitos,wnvpresent,species-culex_pipiens,species-culex_pipiens/restuans,species-culex_restuans
2009-09-14,T114,41.798697,-87.736812,2009,9,38,257,3,0,0,0,1
2009-09-14,T115,41.673408,-87.599862,2009,9,38,257,1,0,0,0,1
2009-09-14,T135,41.662014,-87.72460799999999,2009,9,38,257,1,0,0,0,1
2009-09-14,T138,41.726465000000005,-87.585413,2009,9,38,257,3,0,0,0,1
2009-09-14,T144,41.94016,-87.794896,2009,9,38,257,1,0,0,0,1
2009-09-14,T147,41.932094,-87.700117,2009,9,38,257,2,0,0,0,1
2009-09-14,T151,41.916265,-87.800515,2009,9,38,257,1,0,0,0,1
2009-09-14,T153,41.907645,-87.760886,2009,9,38,257,1,0,0,0,1
2009-09-14,T158,41.682587,-87.707973,2009,9,38,257,1,0,0,0,1
2009-09-14,T200,41.678618,-87.559308,2009,9,38,257,2,0,0,0,1
2009-09-14,T212,41.680946,-87.535198,2009,9,38,257,1,0,0,0,1
2009-09-14,T218,41.948167,-87.730698,2009,9,38,257,1,0,0,0,1
2009-09-14,T220,41.963976,-87.69181,2009,9,38,257,1,0,0,0,1
2009-09-14,T223,41.973845000000004,-87.805059,2009,9,38,257,3,0,0,0,1
2009-09-14,T225,41.743402,-87.731435,2009,9,38,257,6,0,0,0,1
2009-09-14,T228,41.951865999999995,-87.72505699999999,2009,9,38,257,2,1,0,0,1
2009-09-14,T900,41.974689,-87.890615,2009,9,38,257,12,0,0,0,1
2009-09-14,T903,41.957799,-87.930995,2009,9,38,257,1,0,0,0,1
2009-09-17,T003,41.964242,-87.757639,2009,9,38,260,1,0,1,0,0
2009-09-17,T011,41.944869,-87.832763,2009,9,38,260,1,0,1,0,0
2009-09-17,T012,41.991429,-87.747113,2009,9,38,260,1,0,1,0,0
2009-09-17,T013,41.923738,-87.785288,2009,9,38,260,1,0,1,0,0
2009-09-17,T016,42.011601,-87.81150600000001,2009,9,38,260,1,0,1,0,0
2009-09-17,T033,41.906638,-87.701431,2009,9,38,260,1,0,1,0,0
2009-09-17,T039,41.911823999999996,-87.726737,2009,9,38,260,1,0,1,0,0
2009-09-17,T048,41.867108,-87.654224,2009,9,38,260,2,0,1,0,0
2009-09-17,T073,41.773215,-87.60088,2009,9,38,260,1,0,1,0,0
2009-09-17,T074,41.822536,-87.66634300000001,2009,9,38,260,1,0,1,0,0
2009-09-17,T083,41.754292,-87.590773,2009,9,38,260,1,0,1,0,0
2009-09-17,T089,41.723195000000004,-87.64997,2009,9,38,260,3,0,1,0,0
2009-09-17,T102,41.750498,-87.605294,2009,9,38,260,1,0,1,0,0
2009-09-17,T128,41.704572,-87.56566600000001,2009,9,38,260,2,0,1,0,0
2009-09-17,T135,41.662014,-87.72460799999999,2009,9,38,260,3,0,1,0,0
2009-09-17,T138,41.726465000000005,-87.585413,2009,9,38,260,1,0,1,0,0
2009-09-17,T147,41.932094,-87.700117,2009,9,38,260,1,0,1,0,0
2009-09-17,T151,41.916265,-87.800515,2009,9,38,260,7,0,1,0,0
2009-09-17,T152,41.846075,-87.716277,2009,9,38,260,2,0,1,0,0
2009-09-17,T155,41.776156,-87.778927,2009,9,38,260,1,0,1,0,0
2009-09-17,T160,41.903002,-87.68826700000001,2009,9,38,260,5,0,1,0,0
2009-09-17,T200,41.678618,-87.559308,2009,9,38,260,6,0,1,0,0
2009-09-17,T209,41.740641,-87.546587,2009,9,38,260,2,0,1,0,0
2009-09-17,T212,41.680946,-87.535198,2009,9,38,260,1,0,1,0,0
2009-09-17,T223,41.973845000000004,-87.805059,2009,9,38,260,1,0,1,0,0
2009-09-17,T227,41.728495,-87.60096300000001,2009,9,38,260,3,0,1,0,0
2009-09-17,T230,41.904194,-87.756155,2009,9,38,260,2,0,1,0,0
2009-09-17,T900,41.974689,-87.890615,2009,9,38,260,4,0,1,0,0
2009-09-17,T002,41.95469,-87.800991,2009,9,38,260,4,0,0,1,0
2009-09-17,T003,41.964242,-87.757639,2009,9,38,260,1,0,0,1,0
2009-09-17,T008,42.008314,-87.77792099999999,2009,9,38,260,6,0,0,1,0
2009-09-17,T009,41.992478000000006,-87.862995,2009,9,38,260,1,0,0,1,0
2009-09-17,T011,41.944869,-87.832763,2009,9,38,260,11,0,0,1,0
2009-09-17,T012,41.991429,-87.747113,2009,9,38,260,5,0,0,1,0
2009-09-17,T013,41.923738,-87.785288,2009,9,38,260,6,0,0,1,0
2009-09-17,T016,42.011601,-87.81150600000001,2009,9,38,260,9,0,0,1,0
2009-09-17,T017,41.960615999999995,-87.777189,2009,9,38,260,1,0,0,1,0
2009-09-17,T028,41.986921,-87.689778,2009,9,38,260,2,0,0,1,0
2009-09-17,T033,41.906638,-87.701431,2009,9,38,260,4,0,0,1,0
2009-09-17,T039,41.911823999999996,-87.726737,2009,9,38,260,2,0,0,1,0
2009-09-17,T046,41.891118,-87.65449100000001,2009,9,38,260,4,0,0,1,0
2009-09-17,T047,41.868142,-87.696269,2009,9,38,260,1,0,0,1,0
2009-09-17,T048,41.867108,-87.654224,2009,9,38,260,24,0,0,1,0
2009-09-17,T049,41.896282,-87.655232,2009,9,38,260,3,0,0,1,0
2009-09-17,T054,41.921965,-87.632085,2009,9,38,260,18,0,0,1,0
2009-09-17,T061,41.801179,-87.679447,2009,9,38,260,12,0,0,1,0
2009-09-17,T062,41.800737,-87.71188000000001,2009,9,38,260,1,0,0,1,0
2009-09-17,T063,41.82561,-87.726549,2009,9,38,260,8,0,0,1,0
2009-09-17,T066,41.77166,-87.703047,2009,9,38,260,11,0,0,1,0
2009-09-17,T069,41.768388,-87.678649,2009,9,38,260,2,0,0,1,0
2009-09-17,T073,41.773215,-87.60088,2009,9,38,260,13,0,0,1,0
2009-09-17,T074,41.822536,-87.66634300000001,2009,9,38,260,3,0,0,1,0
2009-09-17,T090,41.868077,-87.666901,2009,9,38,260,39,0,0,1,0
2009-09-17,T094,41.720848,-87.666014,2009,9,38,260,1,0,0,1,0
2009-09-17,T095,41.704336,-87.70373599999999,2009,9,38,260,6,0,0,1,0
2009-09-17,T102,41.750498,-87.605294,2009,9,38,260,5,0,0,1,0
2009-09-17,T114,41.798697,-87.736812,2009,9,38,260,5,0,0,1,0
2009-09-17,T128,41.704572,-87.56566600000001,2009,9,38,260,17,0,0,1,0
2009-09-17,T135,41.662014,-87.72460799999999,2009,9,38,260,3,0,0,1,0
2009-09-17,T138,41.726465000000005,-87.585413,2009,9,38,260,2,0,0,1,0
2009-09-17,T144,41.94016,-87.794896,2009,9,38,260,8,0,0,1,0
2009-09-17,T145,41.878114000000004,-87.629798,2009,9,38,260,2,0,0,1,0
2009-09-17,T147,41.932094,-87.700117,2009,9,38,260,1,0,0,1,0
2009-09-17,T148,42.01743,-87.68776899999999,2009,9,38,260,7,0,0,1,0
2009-09-17,T151,41.916265,-87.800515,2009,9,38,260,16,0,0,1,0
2009-09-17,T152,41.846075,-87.716277,2009,9,38,260,19,0,0,1,0
2009-09-17,T158,41.682587,-87.707973,2009,9,38,260,5,0,0,1,0
2009-09-17,T159,41.732984,-87.649642,2009,9,38,260,9,0,0,1,0
2009-09-17,T160,41.903002,-87.68826700000001,2009,9,38,260,2,0,0,1,0
2009-09-17,T200,41.678618,-87.559308,2009,9,38,260,17,0,0,1,0
2009-09-17,T209,41.740641,-87.546587,2009,9,38,260,8,0,0,1,0
2009-09-17,T218,41.948167,-87.730698,2009,9,38,260,11,0,0,1,0
2009-09-17,T220,41.963976,-87.69181,2009,9,38,260,4,0,0,1,0
2009-09-17,T221,41.659112,-87.53869300000001,2009,9,38,260,4,0,0,1,0
2009-09-17,T222,41.925197999999995,-87.746381,2009,9,38,260,8,0,0,1,0
2009-09-17,T223,41.973845000000004,-87.805059,2009,9,38,260,18,0,0,1,0
2009-09-17,T224,41.947227000000005,-87.67145699999999,2009,9,38,260,2,0,0,1,0
2009-09-17,T225,41.743402,-87.731435,2009,9,38,260,145,0,0,1,0
2009-09-17,T227,41.728495,-87.60096300000001,2009,9,38,260,7,0,0,1,0
2009-09-17,T228,41.951865999999995,-87.72505699999999,2009,9,38,260,10,0,0,1,0
2009-09-17,T229,41.753411,-87.63981700000001,2009,9,38,260,4,0,0,1,0
2009-09-17,T230,41.904194,-87.756155,2009,9,38,260,2,0,0,1,0
2009-09-17,T900,41.974689,-87.890615,2009,9,38,260,53,0,0,1,0
2009-09-17,T903,41.957799,-87.930995,2009,9,38,260,6,0,0,1,0
2009-09-17,T002,41.95469,-87.800991,2009,9,38,260,2,0,0,0,1
2009-09-17,T012,41.991429,-87.747113,2009,9,38,260,2,0,0,0,1
2009-09-17,T013,41.923738,-87.785288,2009,9,38,260,3,0,0,0,1
2009-09-17,T016,42.011601,-87.81150600000001,2009,9,38,260,1,0,0,0,1
2009-09-17,T017,41.960615999999995,-87.777189,2009,9,38,260,1,0,0,0,1
2009-09-17,T030,41.899229999999996,-87.716788,2009,9,38,260,1,0,0,0,1
2009-09-17,T039,41.911823999999996,-87.726737,2009,9,38,260,1,0,0,0,1
2009-09-17,T046,41.891118,-87.65449100000001,2009,9,38,260,3,0,0,0,1
2009-09-17,T047,41.868142,-87.696269,2009,9,38,260,3,0,0,0,1
2009-09-17,T048,41.867108,-87.654224,2009,9,38,260,3,0,0,0,1
2009-09-17,T054,41.921965,-87.632085,2009,9,38,260,2,0,0,0,1
2009-09-17,T063,41.82561,-87.726549,2009,9,38,260,2,0,0,0,1
2009-09-17,T066,41.77166,-87.703047,2009,9,38,260,2,0,0,0,1
2009-09-17,T073,41.773215,-87.60088,2009,9,38,260,3,0,0,0,1
2009-09-17,T079,41.766202,-87.562889,2009,9,38,260,1,0,0,0,1
2009-09-17,T090,41.868077,-87.666901,2009,9,38,260,6,0,0,0,1
2009-09-17,T102,41.750498,-87.605294,2009,9,38,260,1,0,0,0,1
2009-09-17,T144,41.94016,-87.794896,2009,9,38,260,3,0,0,0,1
2009-09-17,T147,41.932094,-87.700117,2009,9,38,260,2,0,0,0,1
2009-09-17,T151,41.916265,-87.800515,2009,9,38,260,6,0,0,0,1
2009-09-17,T152,41.846075,-87.716277,2009,9,38,260,3,0,0,0,1
2009-09-17,T159,41.732984,-87.649642,2009,9,38,260,1,0,0,0,1
2009-09-17,T200,41.678618,-87.559308,2009,9,38,260,4,0,0,0,1
2009-09-17,T209,41.740641,-87.546587,2009,9,38,260,2,0,0,0,1
2009-09-17,T212,41.680946,-87.535198,2009,9,38,260,1,0,0,0,1
2009-09-17,T218,41.948167,-87.730698,2009,9,38,260,1,0,0,0,1
2009-09-17,T223,41.973845000000004,-87.805059,2009,9,38,260,14,0,0,0,1
2009-09-17,T224,41.947227000000005,-87.67145699999999,2009,9,38,260,1,0,0,0,1
2009-09-17,T225,41.743402,-87.731435,2009,9,38,260,3,0,0,0,1
2009-09-17,T227,41.728495,-87.60096300000001,2009,9,38,260,1,0,0,0,1
2009-09-17,T228,41.951865999999995,-87.72505699999999,2009,9,38,260,5,0,0,0,1
2009-09-17,T900,41.974689,-87.890615,2009,9,38,260,3,0,0,0,1
2009-09-17,T003,41.964242,-87.757639,2009,9,38,260,1,0,0,0,0
2009-09-25,T002,41.95469,-87.800991,2009,9,39,268,1,0,1,0,0
2009-09-25,T003,41.964242,-87.757639,2009,9,39,268,3,0,1,0,0
2009-09-25,T016,42.011601,-87.81150600000001,2009,9,39,268,1,0,1,0,0
2009-09-25,T031,41.801497999999995,-87.763416,2009,9,39,268,4,0,1,0,0
2009-09-25,T033,41.906638,-87.701431,2009,9,39,268,1,0,1,0,0
2009-09-25,T039,41.911823999999996,-87.726737,2009,9,39,268,1,0,1,0,0
2009-09-25,T047,41.868142,-87.696269,2009,9,39,268,1,0,1,0,0
2009-09-25,T063,41.82561,-87.726549,2009,9,39,268,1,0,1,0,0
2009-09-25,T066,41.77166,-87.703047,2009,9,39,268,2,0,1,0,0
2009-09-25,T073,41.773215,-87.60088,2009,9,39,268,1,0,1,0,0
2009-09-25,T090,41.868077,-87.666901,2009,9,39,268,4,0,1,0,0
2009-09-25,T094,41.720848,-87.666014,2009,9,39,268,1,0,1,0,0
2009-09-25,T095,41.704336,-87.70373599999999,2009,9,39,268,1,0,1,0,0
2009-09-25,T115,41.673408,-87.599862,2009,9,39,268,1,0,1,0,0
2009-09-25,T128,41.704572,-87.56566600000001,2009,9,39,268,1,0,1,0,0
2009-09-25,T151,41.916265,-87.800515,2009,9,39,268,2,0,1,0,0
2009-09-25,T152,41.846075,-87.716277,2009,9,39,268,2,0,1,0,0
2009-09-25,T155,41.776156,-87.778927,2009,9,39,268,1,0,1,0,0
2009-09-25,T160,41.903002,-87.68826700000001,2009,9,39,268,1,0,1,0,0
2009-09-25,T200,41.678618,-87.559308,2009,9,39,268,1,0,1,0,0
2009-09-25,T218,41.948167,-87.730698,2009,9,39,268,3,0,1,0,0
2009-09-25,T220,41.963976,-87.69181,2009,9,39,268,9,0,1,0,0
2009-09-25,T221,41.659112,-87.53869300000001,2009,9,39,268,2,0,1,0,0
2009-09-25,T222,41.925197999999995,-87.746381,2009,9,39,268,2,0,1,0,0
2009-09-25,T223,41.973845000000004,-87.805059,2009,9,39,268,4,0,1,0,0
2009-09-25,T225,41.743402,-87.731435,2009,9,39,268,4,0,1,0,0
2009-09-25,T227,41.728495,-87.60096300000001,2009,9,39,268,1,0,1,0,0
2009-09-25,T228,41.951865999999995,-87.72505699999999,2009,9,39,268,2,0,1,0,0
2009-09-25,T900,41.974689,-87.890615,2009,9,39,268,11,0,1,0,0
2009-09-25,T903,41.957799,-87.930995,2009,9,39,268,2,0,1,0,0
2009-09-25,T002,41.95469,-87.800991,2009,9,39,268,27,0,0,1,0
2009-09-25,T003,41.964242,-87.757639,2009,9,39,268,6,0,0,1,0
2009-09-25,T008,42.008314,-87.77792099999999,2009,9,39,268,1,0,0,1,0
2009-09-25,T009,41.992478000000006,-87.862995,2009,9,39,268,1,0,0,1,0
2009-09-25,T011,41.944869,-87.832763,2009,9,39,268,4,0,0,1,0
2009-09-25,T012,41.991429,-87.747113,2009,9,39,268,5,0,0,1,0
2009-09-25,T013,41.923738,-87.785288,2009,9,39,268,5,0,0,1,0
2009-09-25,T016,42.011601,-87.81150600000001,2009,9,39,268,3,0,0,1,0
2009-09-25,T028,41.986921,-87.689778,2009,9,39,268,2,0,0,1,0
2009-09-25,T030,41.899229999999996,-87.716788,2009,9,39,268,2,0,0,1,0
2009-09-25,T031,41.801497999999995,-87.763416,2009,9,39,268,30,0,0,1,0
2009-09-25,T033,41.906638,-87.701431,2009,9,39,268,23,0,0,1,0
2009-09-25,T039,41.911823999999996,-87.726737,2009,9,39,268,4,0,0,1,0
2009-09-25,T043,41.857402,-87.694991,2009,9,39,268,5,0,0,1,0
2009-09-25,T046,41.891118,-87.65449100000001,2009,9,39,268,3,0,0,1,0
2009-09-25,T047,41.868142,-87.696269,2009,9,39,268,2,0,0,1,0
2009-09-25,T048,41.867108,-87.654224,2009,9,39,268,23,0,0,1,0
2009-09-25,T049,41.896282,-87.655232,2009,9,39,268,3,0,0,1,0
2009-09-25,T054,41.921965,-87.632085,2009,9,39,268,16,0,0,1,0
2009-09-25,T061,41.801179,-87.679447,2009,9,39,268,1,0,0,1,0
2009-09-25,T062,41.800737,-87.71188000000001,2009,9,39,268,1,0,0,1,0
2009-09-25,T065,41.778296999999995,-87.752411,2009,9,39,268,4,0,0,1,0
2009-09-25,T066,41.77166,-87.703047,2009,9,39,268,2,0,0,1,0
2009-09-25,T073,41.773215,-87.60088,2009,9,39,268,5,0,0,1,0
2009-09-25,T074,41.822536,-87.66634300000001,2009,9,39,268,1,0,0,1,0
2009-09-25,T080,41.754676,-87.612922,2009,9,39,268,1,0,0,1,0
2009-09-25,T082,41.803422999999995,-87.642984,2009,9,39,268,4,0,0,1,0
2009-09-25,T090,41.868077,-87.666901,2009,9,39,268,29,0,0,1,0
2009-09-25,T094,41.720848,-87.666014,2009,9,39,268,2,0,0,1,0
2009-09-25,T095,41.704336,-87.70373599999999,2009,9,39,268,2,0,0,1,0
2009-09-25,T102,41.750498,-87.605294,2009,9,39,268,6,0,0,1,0
2009-09-25,T114,41.798697,-87.736812,2009,9,39,268,1,0,0,1,0
2009-09-25,T115,41.673408,-87.599862,2009,9,39,268,3,0,0,1,0
2009-09-25,T135,41.662014,-87.72460799999999,2009,9,39,268,5,0,0,1,0
2009-09-25,T138,41.726465000000005,-87.585413,2009,9,39,268,3,0,0,1,0
2009-09-25,T144,41.94016,-87.794896,2009,9,39,268,10,0,0,1,0
2009-09-25,T147,41.932094,-87.700117,2009,9,39,268,6,0,0,1,0
2009-09-25,T148,42.01743,-87.68776899999999,2009,9,39,268,4,0,0,1,0
2009-09-25,T151,41.916265,-87.800515,2009,9,39,268,16,0,0,1,0
2009-09-25,T152,41.846075,-87.716277,2009,9,39,268,8,0,0,1,0
2009-09-25,T153,41.907645,-87.760886,2009,9,39,268,3,0,0,1,0
2009-09-25,T155,41.776156,-87.778927,2009,9,39,268,3,0,0,1,0
2009-09-25,T158,41.682587,-87.707973,2009,9,39,268,3,0,0,1,0
2009-09-25,T159,41.732984,-87.649642,2009,9,39,268,7,0,0,1,0
2009-09-25,T160,41.903002,-87.68826700000001,2009,9,39,268,14,0,0,1,0
2009-09-25,T200,41.678618,-87.559308,2009,9,39,268,24,0,0,1,0
2009-09-25,T209,41.740641,-87.546587,2009,9,39,268,3,0,0,1,0
2009-09-25,T212,41.680946,-87.535198,2009,9,39,268,2,0,0,1,0
2009-09-25,T218,41.948167,-87.730698,2009,9,39,268,10,0,0,1,0
2009-09-25,T220,41.963976,-87.69181,2009,9,39,268,48,0,0,1,0
2009-09-25,T221,41.659112,-87.53869300000001,2009,9,39,268,6,0,0,1,0
2009-09-25,T222,41.925197999999995,-87.746381,2009,9,39,268,13,0,0,1,0
2009-09-25,T223,41.973845000000004,-87.805059,2009,9,39,268,39,0,0,1,0
2009-09-25,T224,41.947227000000005,-87.67145699999999,2009,9,39,268,1,0,0,1,0
2009-09-25,T225,41.743402,-87.731435,2009,9,39,268,79,0,0,1,0
2009-09-25,T227,41.728495,-87.60096300000001,2009,9,39,268,5,0,0,1,0
2009-09-25,T228,41.951865999999995,-87.72505699999999,2009,9,39,268,8,0,0,1,0
2009-09-25,T229,41.753411,-87.63981700000001,2009,9,39,268,3,0,0,1,0
2009-09-25,T230,41.904194,-87.756155,2009,9,39,268,2,0,0,1,0
2009-09-25,T900,41.974689,-87.890615,2009,9,39,268,27,0,0,1,0
2009-09-25,T903,41.957799,-87.930995,2009,9,39,268,2,0,0,1,0
2009-09-25,T002,41.95469,-87.800991,2009,9,39,268,1,0,0,0,1
2009-09-25,T009,41.992478000000006,-87.862995,2009,9,39,268,1,0,0,0,1
2009-09-25,T011,41.944869,-87.832763,2009,9,39,268,1,0,0,0,1
2009-09-25,T012,41.991429,-87.747113,2009,9,39,268,3,0,0,0,1
2009-09-25,T013,41.923738,-87.785288,2009,9,39,268,1,1,0,0,1
2009-09-25,T017,41.960615999999995,-87.777189,2009,9,39,268,1,0,0,0,1
2009-09-25,T031,41.801497999999995,-87.763416,2009,9,39,268,4,0,0,0,1
2009-09-25,T047,41.868142,-87.696269,2009,9,39,268,1,0,0,0,1
2009-09-25,T048,41.867108,-87.654224,2009,9,39,268,10,0,0,0,1
2009-09-25,T054,41.921965,-87.632085,2009,9,39,268,2,0,0,0,1
2009-09-25,T159,41.732984,-87.649642,2009,9,39,268,2,0,0,0,1
2009-09-25,T160,41.903002,-87.68826700000001,2009,9,39,268,1,0,0,0,1
2009-09-25,T200,41.678618,-87.559308,2009,9,39,268,1,0,0,0,1
2009-09-25,T220,41.963976,-87.69181,2009,9,39,268,8,0,0,0,1
2009-09-25,T222,41.925197999999995,-87.746381,2009,9,39,268,1,0,0,0,1
2009-09-25,T223,41.973845000000004,-87.805059,2009,9,39,268,3,0,0,0,1
2009-09-25,T225,41.743402,-87.731435,2009,9,39,268,2,0,0,0,1
2009-09-25,T900,41.974689,-87.890615,2009,9,39,268,2,0,0,0,1
2009-09-25,T903,41.957799,-87.930995,2009,9,39,268,2,0,0,0,1
2009-09-25,T115,41.673408,-87.599862,2009,9,39,268,2,0,0,0,0
2009-09-25,T082,41.803422999999995,-87.642984,2009,9,39,268,1,0,0,0,0
2009-10-01,T013,41.923738,-87.785288,2009,10,40,274,1,0,1,0,0
2009-10-01,T043,41.857402,-87.694991,2009,10,40,274,1,0,1,0,0
2009-10-01,T046,41.891118,-87.65449100000001,2009,10,40,274,2,0,1,0,0
2009-10-01,T063,41.82561,-87.726549,2009,10,40,274,5,0,1,0,0
2009-10-01,T066,41.77166,-87.703047,2009,10,40,274,1,0,1,0,0
2009-10-01,T069,41.768388,-87.678649,2009,10,40,274,1,0,1,0,0
2009-10-01,T090,41.868077,-87.666901,2009,10,40,274,4,0,1,0,0
2009-10-01,T095,41.704336,-87.70373599999999,2009,10,40,274,1,0,1,0,0
2009-10-01,T102,41.750498,-87.605294,2009,10,40,274,1,0,1,0,0
2009-10-01,T128,41.704572,-87.56566600000001,2009,10,40,274,1,0,1,0,0
2009-10-01,T200,41.678618,-87.559308,2009,10,40,274,2,0,1,0,0
2009-10-01,T225,41.743402,-87.731435,2009,10,40,274,4,0,1,0,0
2009-10-01,T900,41.974689,-87.890615,2009,10,40,274,3,0,1,0,0
2009-10-01,T903,41.957799,-87.930995,2009,10,40,274,3,0,1,0,0
2009-10-01,T008,42.008314,-87.77792099999999,2009,10,40,274,1,0,0,1,0
2009-10-01,T009,41.992478000000006,-87.862995,2009,10,40,274,2,0,0,1,0
2009-10-01,T011,41.944869,-87.832763,2009,10,40,274,2,0,0,1,0
2009-10-01,T013,41.923738,-87.785288,2009,10,40,274,2,0,0,1,0
2009-10-01,T018,42.010412,-87.66214000000001,2009,10,40,274,1,0,0,1,0
2009-10-01,T031,41.801497999999995,-87.763416,2009,10,40,274,1,0,0,1,0
2009-10-01,T048,41.867108,-87.654224,2009,10,40,274,11,0,0,1,0
2009-10-01,T063,41.82561,-87.726549,2009,10,40,274,9,0,0,1,0
2009-10-01,T074,41.822536,-87.66634300000001,2009,10,40,274,1,0,0,1,0
2009-10-01,T082,41.803422999999995,-87.642984,2009,10,40,274,1,0,0,1,0
2009-10-01,T090,41.868077,-87.666901,2009,10,40,274,3,0,0,1,0
2009-10-01,T094,41.720848,-87.666014,2009,10,40,274,1,0,0,1,0
2009-10-01,T095,41.704336,-87.70373599999999,2009,10,40,274,1,0,0,1,0
2009-10-01,T102,41.750498,-87.605294,2009,10,40,274,3,0,0,1,0
2009-10-01,T115,41.673408,-87.599862,2009,10,40,274,5,0,0,1,0
2009-10-01,T128,41.704572,-87.56566600000001,2009,10,40,274,12,0,0,1,0
2009-10-01,T144,41.94016,-87.794896,2009,10,40,274,6,0,0,1,0
2009-10-01,T151,41.916265,-87.800515,2009,10,40,274,2,0,0,1,0
2009-10-01,T158,41.682587,-87.707973,2009,10,40,274,6,0,0,1,0
2009-10-01,T160,41.903002,-87.68826700000001,2009,10,40,274,2,0,0,1,0
2009-10-01,T200,41.678618,-87.559308,2009,10,40,274,6,0,0,1,0
2009-10-01,T222,41.925197999999995,-87.746381,2009,10,40,274,1,0,0,1,0
2009-10-01,T223,41.973845000000004,-87.805059,2009,10,40,274,6,0,0,1,0
2009-10-01,T225,41.743402,-87.731435,2009,10,40,274,18,0,0,1,0
2009-10-01,T228,41.951865999999995,-87.72505699999999,2009,10,40,274,1,0,0,1,0
2009-10-01,T229,41.753411,-87.63981700000001,2009,10,40,274,1,0,0,1,0
2009-10-01,T900,41.974689,-87.890615,2009,10,40,274,13,0,0,1,0
2009-10-01,T903,41.957799,-87.930995,2009,10,40,274,14,0,0,1,0
2009-10-01,T003,41.964242,-87.757639,2009,10,40,274,5,0,0,0,1
2009-10-01,T013,41.923738,-87.785288,2009,10,40,274,15,0,0,0,1
2009-10-01,T018,42.010412,-87.66214000000001,2009,10,40,274,1,0,0,0,1
2009-10-01,T031,41.801497999999995,-87.763416,2009,10,40,274,1,0,0,0,1
2009-10-01,T039,41.911823999999996,-87.726737,2009,10,40,274,1,0,0,0,1
2009-10-01,T048,41.867108,-87.654224,2009,10,40,274,1,0,0,0,1
2009-10-01,T063,41.82561,-87.726549,2009,10,40,274,1,0,0,0,1
2009-10-01,T082,41.803422999999995,-87.642984,2009,10,40,274,3,0,0,0,1
2009-10-01,T090,41.868077,-87.666901,2009,10,40,274,1,0,0,0,1
2009-10-01,T102,41.750498,-87.605294,2009,10,40,274,1,0,0,0,1
2009-10-01,T128,41.704572,-87.56566600000001,2009,10,40,274,3,0,0,0,1
2009-10-01,T138,41.726465000000005,-87.585413,2009,10,40,274,3,0,0,0,1
2009-10-01,T144,41.94016,-87.794896,2009,10,40,274,1,0,0,0,1
2009-10-01,T152,41.846075,-87.716277,2009,10,40,274,1,0,0,0,1
2009-10-01,T158,41.682587,-87.707973,2009,10,40,274,2,0,0,0,1
2009-10-01,T160,41.903002,-87.68826700000001,2009,10,40,274,1,0,0,0,1
2009-10-01,T200,41.678618,-87.559308,2009,10,40,274,1,0,0,0,1
2009-10-01,T225,41.743402,-87.731435,2009,10,40,274,5,0,0,0,1
2009-10-01,T900,41.974689,-87.890615,2009,10,40,274,1,0,0,0,1
2009-10-01,T200,41.678618,-87.559308,2009,10,40,274,1,0,0,0,0
2009-10-01,T230,41.904194,-87.756155,2009,10,40,274,1,0,0,0,0
2011-06-10,T900,41.974689,-87.890615,2011,6,23,161,7,0,1,0,0
2011-06-10,T903,41.957799,-87.930995,2011,6,23,161,1,0,1,0,0
2011-06-10,T003,41.964242,-87.757639,2011,6,23,161,3,0,0,1,0
2011-06-10,T013,41.923738,-87.785288,2011,6,23,161,1,0,0,1,0
2011-06-10,T028,41.986921,-87.689778,2011,6,23,161,1,0,0,1,0
2011-06-10,T031,41.801497999999995,-87.763416,2011,6,23,161,4,0,0,1,0
2011-06-10,T047,41.868142,-87.696269,2011,6,23,161,17,0,0,1,0
2011-06-10,T066,41.77166,-87.703047,2011,6,23,161,4,0,0,1,0
2011-06-10,T090,41.868077,-87.666901,2011,6,23,161,3,0,0,1,0
2011-06-10,T094,41.720848,-87.666014,2011,6,23,161,1,0,0,1,0
2011-06-10,T115,41.673408,-87.599862,2011,6,23,161,2,0,0,1,0
2011-06-10,T144,41.94016,-87.794896,2011,6,23,161,3,0,0,1,0
2011-06-10,T160,41.903002,-87.68826700000001,2011,6,23,161,1,0,0,1,0
2011-06-10,T223,41.973845000000004,-87.805059,2011,6,23,161,2,0,0,1,0
2011-06-10,T232,41.912563,-87.66805500000001,2011,6,23,161,6,0,0,1,0
2011-06-10,T900,41.974689,-87.890615,2011,6,23,161,47,0,0,1,0
2011-06-10,T013,41.923738,-87.785288,2011,6,23,161,1,0,0,0,1
2011-06-10,T017,41.960615999999995,-87.777189,2011,6,23,161,2,0,0,0,1
2011-06-10,T018,42.010412,-87.66214000000001,2011,6,23,161,5,0,0,0,1
2011-06-10,T027,41.984809000000006,-87.728492,2011,6,23,161,1,0,0,0,1
2011-06-10,T031,41.801497999999995,-87.763416,2011,6,23,161,11,0,0,0,1
2011-06-10,T047,41.868142,-87.696269,2011,6,23,161,16,0,0,0,1
2011-06-10,T066,41.77166,-87.703047,2011,6,23,161,4,0,0,0,1
2011-06-10,T073,41.773215,-87.60088,2011,6,23,161,4,0,0,0,1
2011-06-10,T074,41.822536,-87.66634300000001,2011,6,23,161,1,0,0,0,1
2011-06-10,T090,41.868077,-87.666901,2011,6,23,161,1,0,0,0,1
2011-06-10,T095,41.704336,-87.70373599999999,2011,6,23,161,2,0,0,0,1
2011-06-10,T148,42.01743,-87.68776899999999,2011,6,23,161,2,0,0,0,1
